id,value
OSObject.IOEventSource.IOSlaveEndpoint.AppleSEPEndpoint.AppleSEPDiscovery,0
OSObject.IOEventSource.IOSlaveEndpoint.AppleSEPEndpoint.AppleSEPHilo,0
OSObject.IOEventSource.IOSlaveEndpoint.AppleSEPEndpoint.AppleSEPTesting,0
OSObject.IOEventSource.IOSlaveEndpoint.AppleSEPEndpoint.AppleSEPDebug,0
OSObject.IOEventSource.IOSlaveEndpoint.AppleSEPEndpoint.AppleSEPLogger,0
OSObject.IOEventSource.IOSlaveEndpoint.AppleSEPEndpoint.AppleSEPControl,0
OSObject.IOEventSource.IOSlaveEndpoint.AppleSEPEndpoint.AppleSEPBooter,0
OSObject.IOEventSource.IOSlaveEndpoint.AppleSEPEndpoint.AppleSEPXART,0
OSObject.IOEventSource.IOSlaveEndpoint.AppleSEPEndpoint.AppleSEPARTRequests,0
OSObject.IOEventSource.IOSlaveEndpoint.AppleSEPEndpoint.AppleSEPARTStorage,0
OSObject.IOEventSource.IOSlaveEndpoint.RTBuddyEndpoint,
OSObject.IOEventSource.IOSlaveEndpoint.RTBuddyEndpoint.RTBuddyOSLogEndpoint,0
OSObject.IOEventSource.IOSlaveEndpoint.RTBuddyEndpoint.RTBuddyManagementEndpoint,0
OSObject.IOEventSource.IOSlaveEndpoint.RTBuddyEndpoint.RTBuddySyslogEndpoint,0
OSObject.IOEventSource.IOSlaveEndpoint.RTBuddyEndpoint.RTBuddyKdebugEndpoint,0
OSObject.IOEventSource.IOSlaveEndpoint.RTBuddyEndpoint.RTBuddyTraceKitEndpoint,0
OSObject.IOEventSource.IOThunderboltCallbackEventSource,0
OSObject.IOEventSource.RTBuddyEndpointPSEventSource,0
OSObject.IOEventSource.SecureRTBuddyProxyEndpoint,0
OSObject.IOCommand,
OSObject.IOCommand.IOPMRequest,0
OSObject.IOCommand.IODMACommand,
OSObject.IOCommand.IODMACommand.AppleARMIISCommand,0
OSObject.IOCommand.IODMACommand.AppleSimpleUARTCommand,0
OSObject.IOCommand.IODMACommand.IOAVDMACommand,0
OSObject.IOCommand.IODMACommand.AppleNVMeRequest,0
OSObject.IOCommand.IODMACommand.IOUSBDeviceDMACommand,0
OSObject.IOCommand.IODMACommand.AppleUSBHostDMACommand,
OSObject.IOCommand.IODMACommand.AppleUSBHostDMACommand.AppleUSBHostDARTDMACommand,0
OSObject.IOCommand.IODMACommand.AppleUSBHostBouncedDMACommand,0
OSObject.IOCommand.AppleMemCacheEvent,0
OSObject.IOCommand.MCCommand,0
OSObject.IOCommand.AppleARMSPICommand,0
OSObject.IOCommand.AppleBasebandPCIRequest,0
OSObject.IOCommand.AppleBasebandPCIMemoryCommand,0
OSObject.IOCommand.AppleBasebandPCIIOCommand,0
OSObject.IOCommand.AppleConvergedIPCRequest,0
OSObject.IOCommand.AppleConvergedIPCMemoryCommand,0
OSObject.IOCommand.AppleConvergedIPCIOCommand,0
OSObject.IOCommand.ApplePIODMARequest,0
OSObject.IOCommand.IOAppleS8000AESAcceleratorCommand,0
OSObject.IOCommand.AppleKeyStoreCommand,0
OSObject.IOCommand.AppleSEPCommand,0
OSObject.IOCommand.SPUCommand,0
OSObject.IOCommand.AppleSmartIOCommand,0
OSObject.IOCommand.MemCacheEvent,0
OSObject.IOCommand.MemCacheCommand,0
OSObject.IOCommand.AppleUSBRequest,
OSObject.IOCommand.AppleUSBRequest.AppleUSBHostRequest,
OSObject.IOCommand.AppleUSBRequest.AppleUSBHostRequest.AppleUSBIORequest,0
OSObject.IOCommand.AppleUSBRequest.AppleUSBHostRequest.AppleUSBXHCIRequest,
OSObject.IOCommand.AppleUSBRequest.AppleUSBHostRequest.AppleUSBXHCIRequest.AppleUSBXHCIIsochronousRequest,0
OSObject.IOCommand.AppleUSBRequest.AppleUSBHostRequest.AppleUSBXHCIRequest.AppleUSBXHCISparseRequest,0
OSObject.IOCommand.AppleUSBEthernetDeviceCommand,0
OSObject.IOCommand.AppleUSBNetworkingCommand,0
OSObject.IOCommand.AudioDMATransferCommand,0
OSObject.IOCommand.InterruptCommand,0
OSObject.IOCommand.HSAIDPacket,
OSObject.IOCommand.HSAIDPacket.HSAIDTransmitPacket,0
OSObject.IOCommand.HSAIDPacket.HSAIDReceivePacket,0
OSObject.IOCommand.HSAIDCommand,
OSObject.IOCommand.HSAIDCommand.HSAIDTransmitCommand,0
OSObject.IOCommand.IOAESAcceleratorCommand,0
OSObject.IOCommand.SCSITask,0
OSObject.IOCommand.IOSkywalkPacket,
OSObject.IOCommand.IOSkywalkPacket.IOSkywalkNetworkPacket,
OSObject.IOCommand.IOSkywalkPacket.IOSkywalkNetworkPacket.IOSkywalkCloneableNetworkPacket,
OSObject.IOCommand.IOSkywalkPacket.IOSkywalkNetworkPacket.IOSkywalkCloneableNetworkPacket.AppleBasebandPCISkywalkPacket,0
OSObject.IOCommand.IOSkywalkPacket.IOSkywalkNetworkPacket.IOSkywalkCloneableNetworkPacket.IOUserNetworkPacket,0
OSObject.IOCommand.IOSkywalkPacketBuffer,0
OSObject.IOCommand.IOThunderboltCommand,
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltTransmitCommand,
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltTransmitCommand.AppleThunderboltIPTransmitCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltReceiveCommand,
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltReceiveCommand.AppleThunderboltIPReceiveCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand,
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigReadCommand,
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigReadCommand.IOThunderboltConfigMultiReadCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigWriteCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigXDomainCommand,
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigXDomainCommand.IOThunderboltConfigXDomainRequestCommand,
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigXDomainCommand.IOThunderboltConfigXDomainRequestCommand.AppleThunderboltEDMRequestCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigXDomainCommand.IOThunderboltConfigXDomainResponseCommand,
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigXDomainCommand.IOThunderboltConfigXDomainResponseCommand.AppleThunderboltIPControlCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigXDomainCommand.IOThunderboltConfigXDomainUUIDRequestCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigXDomainCommand.IOThunderboltConfigXDomainROMReadRequestCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigXDomainCommand.IOThunderboltConfigXDomainROMChangedRequestCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigXDomainCommand.IOThunderboltConfigXDomainPathSetupRequestCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigXDomainCommand.IOThunderboltConfigXDomainPathTeardownRequestCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigResetCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigNotifyAckCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigCMOverrideCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigCompareSwapCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigModifyQuadletCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigPollQuadletCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigReadQuadletCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigWriteQuadletCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigErrorCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigPrepareToSleepCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigXDomainLinkStatusRequestCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltConfigCommand.IOThunderboltConfigXDomainLinkChangeRequestCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltFindCapabilityCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltI2CCommand,0
OSObject.IOCommand.IOThunderboltCommand.IOThunderboltIECSCommand,0
OSObject.IOCommand.IOThunderboltTimerCommand,0
OSObject.IOCommand.IOThunderboltDispatchContext,0
OSObject.IOCommand.IOUSBMassStorageUASDriverCommand,0
OSObject.IOCommand.CCFaultReport,0
OSObject.IOCommandPool,
OSObject.IOCommandPool.AppleBasebandPCIPool,
OSObject.IOCommandPool.AppleBasebandPCIPool.AppleBasebandPCIRequestPool,0
OSObject.IOCommandPool.AppleBasebandPCIPool.AppleBasebandPCIMemoryCommandPool,0
OSObject.IOCommandPool.AppleBasebandPCIPool.AppleBasebandPCIIOCommandPool,0
OSObject.IOCommandPool.AppleConvergedIPCPool,
OSObject.IOCommandPool.AppleConvergedIPCPool.AppleConvergedIPCRequestPool,0
OSObject.IOCommandPool.AppleConvergedIPCPool.AppleConvergedIPCMemoryCommandPool,0
OSObject.IOCommandPool.AppleConvergedIPCPool.AppleConvergedIPCIOCommandPool,0
OSObject.IOCommandPool.AppleOnboardSerialPool,0
OSObject.IOCommandPool.ApplePIODMARequestPool,0
OSObject.IOCommandPool.AppleSEPCommandPool,0
OSObject.IOCommandPool.AppleSmartIOCommandPool,0
OSObject.IOCommandPool.AppleUSBRequestPool,
OSObject.IOCommandPool.AppleUSBRequestPool.AppleUSBHostIORequestPool,0
OSObject.IOCommandPool.AppleUSBRequestPool.AppleUSBXHCIRequestPool,
OSObject.IOCommandPool.AppleUSBRequestPool.AppleUSBXHCIRequestPool.AppleUSBXHCIIsochronousRequestPool,0
OSObject.IOCommandPool.AppleUSBRequestPool.AppleUSBXHCIRequestPool.AppleUSBXHCISparseRequestPool,0
OSObject.IOCommandPool.AppleUSBEthernetDeviceCommandPool,0
OSObject.IOCommandPool.AppleUSBNetworkingCommandPool,
OSObject.IOCommandPool.AppleUSBNetworkingCommandPool.AppleUSBNetworkingHostCommandPool,0
OSObject.IOCommandPool.HSAIDTransmitPacketPool,0
OSObject.IOCommandPool.HSAIDTransmitCommandPool,0
OSObject.IOCommandPool.HSAIDReceivePacketPool,0
OSObject.IOCommandPool.AppleNVMeRequestPool,
OSObject.IOCommandPool.AppleNVMeRequestPool.AppleNVMeRequestPoolTagReserve,0
OSObject.IOCommandPool.AppleUSBHostDMACommandPool,0
OSObject.IOMemoryCursor,
OSObject.IOMemoryCursor.IONaturalMemoryCursor,0
OSObject.IOMemoryCursor.IOBigMemoryCursor,0
OSObject.IOMemoryCursor.IOLittleMemoryCursor,0
OSObject.IOMemoryCursor.IOMbufMemoryCursor,
OSObject.IOMemoryCursor.IOMbufMemoryCursor.IOMbufNaturalMemoryCursor,0
OSObject.IOMemoryCursor.IOMbufMemoryCursor.IOMbufBigMemoryCursor,0
OSObject.IOMemoryCursor.IOMbufMemoryCursor.IOMbufLittleMemoryCursor,0
OSObject.IOMemoryDescriptor,
OSObject.IOMemoryDescriptor.IOInterleavedMemoryDescriptor,0
OSObject.IOMemoryDescriptor.IOGeneralMemoryDescriptor,
OSObject.IOMemoryDescriptor.IOGeneralMemoryDescriptor.IOBufferMemoryDescriptor,
OSObject.IOMemoryDescriptor.IOGeneralMemoryDescriptor.IOBufferMemoryDescriptor.IOSKMemoryBuffer,0
OSObject.IOMemoryDescriptor.IOGeneralMemoryDescriptor.IOBufferMemoryDescriptor.AFKOOBMsgDescriptor,0
OSObject.IOMemoryDescriptor.IOGeneralMemoryDescriptor.IOBufferMemoryDescriptor.AppleProcessorTraceVirtualBufferMemoryDescriptor,0
OSObject.IOMemoryDescriptor.IOGeneralMemoryDescriptor.IOBufferMemoryDescriptor.TaggedMemoryDescriptor,0
OSObject.IOMemoryDescriptor.IOGeneralMemoryDescriptor.IOBufferMemoryDescriptor.IOHIDOOBReportDescriptor,0
OSObject.IOMemoryDescriptor.IOGeneralMemoryDescriptor.IOBufferMemoryDescriptor.AppleUSBHostDMABufferMemoryDescriptor,0
OSObject.IOMemoryDescriptor.IOGeneralMemoryDescriptor.IOGuardPageMemoryDescriptor,0
OSObject.IOMemoryDescriptor.IOMultiMemoryDescriptor,
OSObject.IOMemoryDescriptor.IOMultiMemoryDescriptor.IOSKMemoryArray,0
OSObject.IOMemoryDescriptor.IOSubMemoryDescriptor,
OSObject.IOMemoryDescriptor.IOSubMemoryDescriptor.IOBreaker,0
OSObject.IOMemoryDescriptor.IOSimpleMbufMemoryDescriptor,0
OSObject.IOMemoryDescriptor.IODeblocker,0
OSObject.IOMemoryMap,0
OSObject._IOMemoryDescriptorMixedData,0
OSObject.IORangeAllocator,0
OSObject.IOExtensiblePaniclog,0
OSObject.IOMachPort,0
OSObject.IOKitDiagnostics,0
OSObject.IODataQueue,
OSObject.IODataQueue.IOSharedDataQueue,
OSObject.IODataQueue.IOSharedDataQueue.AFKSharedDataQueue,0
OSObject.IODataQueue.IOSharedDataQueue.AppleHIDTransportIODataQueue,0
OSObject.IODataQueue.IOSharedDataQueue.HIDAlwaysNotifyingIODataQueue,0
OSObject.IODataQueue.IOSharedDataQueue.MTIODataQueue,0
OSObject.IODataQueue.IOSharedDataQueue.IOAccessoryPortDataQueue,0
OSObject.IODataQueue.IOSharedDataQueue.IOHIDEventQueue,
OSObject.IODataQueue.IOSharedDataQueue.IOHIDEventQueue.IOHIDReportElementQueue,0
OSObject.IODataQueue.IOSharedDataQueue.IOHIDEventServiceQueue,0
OSObject.IODataQueue.IOSharedDataQueue.IOHIDResourceQueue,0
OSObject.IODataQueue.IOGCCircularDataQueue,0
OSObject.IODataQueue.IOGCCircularControlQueue,0
OSObject.IODataQueue.IOGCPortNotifier,0
OSObject.IOReporter,
OSObject.IOReporter.IOSimpleReporter,
OSObject.IOReporter.IOSimpleReporter.IOSkywalkStatisticsReporter,0
OSObject.IOReporter.IOStateReporter,
OSObject.IOReporter.IOStateReporter.ApplePPMNormalizedResidencyReporter,0
OSObject.IOReporter.IOHistogramReporter,0
OSObject.IOReportLegend,0
OSObject.OSUserMetaClass,0
OSObject.IOUserServerCheckInToken,0
OSObject._IOUserServerCheckInCancellationHandler,0
OSObject.IOStateNotificationItem,0
OSObject.IOStateNotificationListener,0
OSObject.IOPerfControlClient,0
OSObject.IOPerfControlWorkContext,0
OSObject.IOSKRegionMapper,0
OSObject.IOSKMapper,0
OSObject.IOSKArena,0
OSObject.IOSKRegion,0
OSObject.IOExclaveProxyStateWrapper,0
OSObject.IOUnifiedAddressTranslator,0
OSObject.OSValueObject<PMAssertStruct>,0
OSObject.PMAssertionsTracker,0
OSObject.PMHaltWorker,0
OSObject.PMTraceWorker,0
OSObject.PMSettingHandle,0
OSObject.PMSettingObject,0
OSObject.AGXBlockedArray,0
OSObject.AGXCommandBuffer,0
OSObject.AGXDiagnosisReport,0
OSObject.AGXAttributionIndexManager,0
OSObject.AGXEnergyAttributor,0
OSObject.AGXFirmware,
OSObject.AGXFirmware.AGXArmFirmware,
OSObject.AGXFirmware.AGXArmFirmware.AGXArmFirmwareChinookCommon,
OSObject.AGXFirmware.AGXArmFirmware.AGXArmFirmwareChinookCommon.AGXArmFirmwareChinookV17,0
OSObject.AGXFirmware.AGXArmFirmware.AGXArmFirmwareChinookCommon.AGXArmFirmwareChinookV9,0
OSObject.AGXGFXDVAccessor,0
OSObject.AGXGPUMemBlockPool,0
OSObject.AGXIOFenceData,0
OSObject.AGXKSMKickQueue,
OSObject.AGXKSMKickQueue.AGXKSMKickQueueG16,0
OSObject.AGXLateEvalWait,0
OSObject.AGXLateEvalEventResourceManager,0
OSObject.AGXSharedGartTableBacking,
OSObject.AGXSharedGartTableBacking.AGXLegacySharedGartTableBacking,
OSObject.AGXSharedGartTableBacking.AGXLegacySharedGartTableBacking.AGXLegacySharedGartTableBackingG16,0
OSObject.AGXSharedGartTableBacking.AGXSecureSharedGartTableBacking,
OSObject.AGXSharedGartTableBacking.AGXSecureSharedGartTableBacking.AGXSharedGartTableBackingG16,0
OSObject.AGXMTLCounterSampler,0
OSObject.AGXParameterBufferBlock,
OSObject.AGXParameterBufferBlock.AGXParameterBufferBlockVirtual,0
OSObject.AGXCommandQueuePMConfig,0
OSObject.AGXPeakPowerManager,0
OSObject.AGXPerfCtrSampler,
OSObject.AGXPerfCtrSampler.AGXPerfCtrSamplerGen11,
OSObject.AGXPerfCtrSampler.AGXPerfCtrSamplerGen11.AGXPerfCtrSamplerGen15,0
OSObject.AGXQOSManager,0
OSObject.AGXFastRenderTarget,
OSObject.AGXFastRenderTarget.AGXFastRenderTargetG16,0
OSObject.AGXRenderTargetMemory,
OSObject.AGXRenderTargetMemory.AGXRenderTargetMemoryG16,0
OSObject.AGXRestartReport,0
OSObject.AGXSecureMonitor,
OSObject.AGXSecureMonitor.AGXSecureMonitorG16,
OSObject.AGXSecureMonitor.AGXSecureMonitorG16.AGXHAL200SecureMonitor,0
OSObject.AGXSpillBufferManager,0
OSObject.AGXTimeStampQueue,0
OSObject.AGXUATMux,0
OSObject.AGXUMAAsyncGrowRequest,0
OSObject.AGXUMABlock,0
OSObject.AGXUMAHWMetrics,0
OSObject.AGXUMASharedPoolContainer,0
OSObject.AGXUnifiedAddressTranslator,0
OSObject.AUCWorkloop,0
OSObject.AUCAsynchronousScheduler,0
OSObject.ConnectionWatchdog,0
OSObject.AppleAudioSequenceOperation,0
OSObject.AppleAOPAudioDeviceController,
OSObject.AppleAOPAudioDeviceController.AppleAOPAudioDeviceControllerObject,0
OSObject.AppleAudioSequenceList,0
OSObject.AppleARMFunction,
OSObject.AppleARMFunction.AppleAGXFunctionMetrology,0
OSObject.AppleARMFunction.AppleAOPAudioAmpStateFunction,0
OSObject.AppleARMFunction.AppleAOPAudioCodecRequestCompletionFunction,0
OSObject.AppleARMFunction.AppleARMFunctionCharger,
OSObject.AppleARMFunction.AppleARMFunctionCharger.AppleARMFunctionChargerMux,0
OSObject.AppleARMFunction.AppleARMFunctionCharger.AppleSMCChargerFunction,0
OSObject.AppleARMFunction.AppleARMFunctionAssertReset,
OSObject.AppleARMFunction.AppleARMFunctionAssertReset.AppleARMPerformanceControllerFunctionAssertReset,0
OSObject.AppleARMFunction.AppleARMFunctionAssertReset.ApplePMGRFunctionAssertReset,0
OSObject.AppleARMFunction.AppleARMFunctionPerfAdvise,
OSObject.AppleARMFunction.AppleARMFunctionPerfAdvise.AppleARMPerformanceControllerFunctionPerfAdvise,0
OSObject.AppleARMFunction.AppleARMFunctionEventTimestamp,
OSObject.AppleARMFunction.AppleARMFunctionEventTimestamp.AppleARMPWMCaptureTimestampFunction,0
OSObject.AppleARMFunction.AppleARMFunctionEventTimestamp.AICInterruptTimestampFunction,0
OSObject.AppleARMFunction.AppleARMBacklightFunction,0
OSObject.AppleARMFunction.AppleARMPerformanceControllerFunctionClockGate,0
OSObject.AppleARMFunction.AppleARMPerformanceControllerFunctionPowerGate,0
OSObject.AppleARMFunction.AppleARMPerformanceControllerFunctionCPUIdle,0
OSObject.AppleARMFunction.AppleARMPerformanceControllerFunctionCLPCEnabled,0
OSObject.AppleARMFunction.AppleMemCacheDataSetsFunction,0
OSObject.AppleARMFunction.AppleARMPWMBacklightControllerUpdateFunction,0
OSObject.AppleARMFunction.AppleARMFunctionUSBDataMonitor,
OSObject.AppleARMFunction.AppleARMFunctionUSBDataMonitor.AppleTriStarCompanionUSBDataMonitor,0
OSObject.AppleARMFunction.AppleARMFunctionUSBDataMonitor.AppleTriStarUSBDataMonitor,0
OSObject.AppleARMFunction.AppleARMBacklightPCCUpdateFunction,0
OSObject.AppleARMFunction.AppleARMFunctionSlowAdaptiveClocking,0
OSObject.AppleARMFunction.AppleARMFunctionSlowAdaptiveClockingAggressor,0
OSObject.AppleARMFunction.AppleMCKAudioFunction,0
OSObject.AppleARMFunction.AppleSecondaryAudioFunction,0
OSObject.AppleARMFunction.CS42L79StreamingRequest,0
OSObject.AppleARMFunction.CS42L79FlickerBiasRequest,0
OSObject.AppleARMFunction.CS42L79HallRequest,0
OSObject.AppleARMFunction.CS42L79ListeningRequest,0
OSObject.AppleARMFunction.AudioDeviceCommandFunction,0
OSObject.AppleARMFunction.AppleEmbeddedPCIEPortControlFunction,
OSObject.AppleARMFunction.AppleEmbeddedPCIEPortControlFunction.APCIEPortControl,0
OSObject.AppleARMFunction.AppleT700XTempSensorDisableSensorFunction,0
OSObject.AppleARMFunction.AppleSetDroopUtilizationControlEffortFunction,0
OSObject.AppleARMFunction.AppleARM64ErrorHandler,0
OSObject.AppleARMFunction.AppleFAN53740VoltageFunction,0
OSObject.AppleARMFunction.AppleARMGPIOFunction,0
OSObject.AppleARMFunction.AppleARMGPICFunction,0
OSObject.AppleARMFunction.AppleANEPerfCounterReadFunction,0
OSObject.AppleARMFunction.AppleANEPowerOnOffFunction,0
OSObject.AppleARMFunction.AppleANEMPMMapMemoryFunction,0
OSObject.AppleARMFunction.AppleANEMPMUnmapMemoryFunction,0
OSObject.AppleARMFunction.AppleANEEPFunction,0
OSObject.AppleARMFunction.AppleMPMMapMemoryFunction,0
OSObject.AppleARMFunction.AppleMPMUnmapMemoryFunction,0
OSObject.AppleARMFunction.ApplePearlCamQMsgFunction,0
OSObject.AppleARMFunction.AHTFunctionPing,0
OSObject.AppleARMFunction.AHTFunctionKill,0
OSObject.AppleARMFunction.AHSFunctionBase,
OSObject.AppleARMFunction.AHSFunctionBase.AHSFunctionNotifySessionChange,0
OSObject.AppleARMFunction.AHSFunctionBase.AHSFunctionNotifyWatchdogOccurred,0
OSObject.AppleARMFunction.AHSFunctionBase.AHSFunctionSetAveragePowerBudget,0
OSObject.AppleARMFunction.AHSFunctionBase.AHSFunctionSetPeakPowerBudget,0
OSObject.AppleARMFunction.AHSFunctionBase.AHSFunctionSetTravelScaler,0
OSObject.AppleARMFunction.AHSFunctionBase.AHSFunctionSetHapticDebugChannels,0
OSObject.AppleARMFunction.AppleARMFunctionIISRoute,0
OSObject.AppleARMFunction.AppleARMFunctionIISActive,0
OSObject.AppleARMFunction.AppleButtonsDispatchFunction,0
OSObject.AppleARMFunction.AppleMultitouchTimestampSyncLock,0
OSObject.AppleARMFunction.ApplePMGRFunctionClockGate,0
OSObject.AppleARMFunction.ApplePMGRFunctionPowerGate,0
OSObject.AppleARMFunction.ApplePMGRFunctionCPUIdle,0
OSObject.AppleARMFunction.ApplePMGRFunctionCLPCEnabled,0
OSObject.AppleARMFunction.ApplePMGRFunctionEnableCPUCore,0
OSObject.AppleARMFunction.ApplePMGRFunctionEnableTouchClock,0
OSObject.AppleARMFunction.ApplePMGRFunctionSetTouchClockSource,0
OSObject.AppleARMFunction.ApplePMGRFunctionISPRefClock,0
OSObject.AppleARMFunction.ApplePMGRFunctionVideoClock,0
OSObject.AppleARMFunction.ApplePMGRFunctionStartS2RTimer,0
OSObject.AppleARMFunction.ApplePMGRFunctionSEPSleepPrep,0
OSObject.AppleARMFunction.ApplePMGRFunctionPLLOffMode,0
OSObject.AppleARMFunction.ApplePMGRFunctionPDMClockBypass,0
OSObject.AppleARMFunction.ApplePMGRFunctionUSBClock,0
OSObject.AppleARMFunction.ApplePMGRFunctionPMPInterrupt,0
OSObject.AppleARMFunction.ApplePMGRFunctionStub,0
OSObject.AppleARMFunction.ApplePMGRFunctionROSC,0
OSObject.AppleARMFunction.ApplePMGRFunctionWaitForDeviceEvent,0
OSObject.AppleARMFunction.ApplePMGRFunctionPerfCycleCount,0
OSObject.AppleARMFunction.ApplePMGRFunctionEnableAutoClockGate,0
OSObject.AppleARMFunction.ApplePMGRFunctionReconfigTrigger,0
